0.400000 -0.000000 -1.600000
-0.335629 0.435217 1.342514
0.163233 -0.730356 -0.652931
0.061701 0.790425 -0.246802
-0.266775 -0.596091 1.067101
0.385986 0.209900 -1.543946
-0.380965 0.243848 1.523861
0.253328 -0.619113 -1.013311
-0.044155 0.795111 0.176620
-0.179229 -0.715197 0.716918
