5.000000 0.143267
4.990000 0.145479
4.980000 0.147705
4.969999 0.149946
4.959999 0.152200
4.949999 0.154469
4.939999 0.156751
4.929998 0.159047
4.919998 0.161357
4.909998 0.163681
4.899998 0.166018
4.889997 0.168369
4.879997 0.170733
4.869997 0.173110
4.859997 0.175500
4.849997 0.177902
4.839996 0.180318
4.829996 0.182746
4.819996 0.185187
4.809996 0.187640
4.799995 0.190105
4.789995 0.192583
4.779995 0.195072
4.769995 0.197574
4.759995 0.200087
4.749994 0.202611
4.739994 0.205148
4.729994 0.207695
4.719994 0.210253
4.709993 0.212823
4.699993 0.215404
4.689993 0.217995
4.679993 0.220597
4.669992 0.223209
4.659992 0.225831
4.649992 0.228464
4.639992 0.231107
4.629992 0.233759
4.619991 0.236422
4.609991 0.239093
4.599991 0.241775
4.589991 0.244465
4.579990 0.247165
4.569990 0.249873
4.559990 0.252590
4.549990 0.255316
4.539989 0.258050
4.529989 0.260793
4.519989 0.263544
4.509989 0.266302
4.499989 0.269069
4.489988 0.271843
4.479988 0.274624
4.469988 0.277413
4.459988 0.280209
4.449987 0.283012
4.439987 0.285822
4.429987 0.288638
4.419987 0.291461
4.409986 0.294290
4.399986 0.297125
4.389986 0.299966
4.379986 0.302813
4.369986 0.305665
4.359985 0.308523
4.349985 0.311386
4.339985 0.314254
4.329985 0.317126
4.319984 0.320004
4.309984 0.322886
4.299984 0.325772
4.289984 0.328662
4.279984 0.331556
4.269983 0.334454
4.259983 0.337356
4.249983 0.340261
4.239983 0.343169
4.229982 0.346080
4.219982 0.348994
4.209982 0.351910
4.199982 0.354829
4.189981 0.357750
4.179981 0.360674
4.169981 0.363599
4.159981 0.366525
4.149981 0.369454
4.139980 0.372383
4.129980 0.375313
4.119980 0.378245
4.109980 0.381177
4.099979 0.384109
4.089979 0.387042
4.079979 0.389975
4.069979 0.392908
4.059978 0.395840
4.049978 0.398772
4.039978 0.401704
4.029978 0.404634
4.019978 0.407563
4.009977 0.410491
3.999977 0.413418
3.989977 0.416342
3.979977 0.419265
3.969977 0.422185
3.959977 0.425104
3.949977 0.428019
3.939977 0.430933
3.929977 0.433843
3.919977 0.436750
3.909977 0.439653
3.899977 0.442553
3.889977 0.445450
3.879977 0.448342
3.869977 0.451230
3.859977 0.454114
3.849977 0.456993
3.839978 0.459868
3.829978 0.462737
3.819978 0.465601
3.809978 0.468460
3.799978 0.471314
3.789978 0.474161
3.779978 0.477003
3.769978 0.479838
3.759978 0.482667
3.749978 0.485489
3.739978 0.488304
3.729978 0.491112
3.719978 0.493913
3.709978 0.496707
3.699978 0.499493
3.689978 0.502271
3.679978 0.505040
3.669978 0.507802
3.659978 0.510555
3.649978 0.513299
3.639978 0.516035
3.629978 0.518761
3.619978 0.521478
3.609978 0.524186
3.599978 0.526883
3.589978 0.529571
3.579978 0.532249
3.569978 0.534916
3.559978 0.537572
3.549978 0.540218
