5.000000 0.741414
4.990000 0.740517
4.980000 0.739599
4.969999 0.738659
4.959999 0.737699
4.949999 0.736717
4.939999 0.735714
4.929998 0.734690
4.919998 0.733644
4.909998 0.732578
4.899998 0.731489
4.889997 0.730380
4.879997 0.729249
4.869997 0.728097
4.859997 0.726923
4.849997 0.725728
4.839996 0.724511
4.829996 0.723273
4.819996 0.722014
4.809996 0.720733
4.799995 0.719431
4.789995 0.718107
4.779995 0.716762
4.769995 0.715396
4.759995 0.714008
4.749994 0.712598
4.739994 0.711168
4.729994 0.709715
4.719994 0.708242
4.709993 0.706747
4.699993 0.705230
4.689993 0.703693
4.679993 0.702134
4.669992 0.700553
4.659992 0.698951
4.649992 0.697329
4.639992 0.695684
4.629992 0.694019
4.619991 0.692332
4.609991 0.690624
4.599991 0.688895
4.589991 0.687145
4.579990 0.685374
4.569990 0.683582
4.559990 0.681769
4.549990 0.679935
4.539989 0.678079
4.529989 0.676203
4.519989 0.674307
4.509989 0.672389
4.499989 0.670450
4.489988 0.668491
4.479988 0.666511
4.469988 0.664511
4.459988 0.662490
4.449987 0.660449
4.439987 0.658387
4.429987 0.656304
4.419987 0.654202
4.409986 0.652079
4.399986 0.649936
4.389986 0.647772
4.379986 0.645589
4.369986 0.643386
4.359985 0.641163
4.349985 0.638919
4.339985 0.636656
4.329985 0.634374
4.319984 0.632071
4.309984 0.629750
4.299984 0.627408
4.289984 0.625047
4.279984 0.622667
4.269983 0.620268
4.259983 0.617850
4.249983 0.615412
4.239983 0.612955
4.229982 0.610480
4.219982 0.607986
4.209982 0.605473
4.199982 0.602941
4.189981 0.600391
4.179981 0.597822
4.169981 0.595236
4.159981 0.592631
4.149981 0.590007
4.139980 0.587366
4.129980 0.584707
4.119980 0.582030
4.109980 0.579335
4.099979 0.576623
4.089979 0.573894
4.079979 0.571147
4.069979 0.568382
4.059978 0.565601
4.049978 0.562802
4.039978 0.559987
4.029978 0.557155
4.019978 0.554306
4.009977 0.551441
3.999977 0.548560
3.989977 0.545662
3.979977 0.542748
3.969977 0.539818
3.959977 0.536872
3.949977 0.533910
3.939977 0.530933
3.929977 0.527940
3.919977 0.524932
3.909977 0.521909
3.899977 0.518871
3.889977 0.515817
3.879977 0.512749
3.869977 0.509667
3.859977 0.506569
3.849977 0.503458
3.839978 0.500332
3.829978 0.497192
3.819978 0.494039
3.809978 0.490871
3.799978 0.487690
3.789978 0.484495
3.779978 0.481288
3.769978 0.478067
3.759978 0.474833
3.749978 0.471586
3.739978 0.468327
3.729978 0.465055
3.719978 0.461771
3.709978 0.458474
3.699978 0.455166
3.689978 0.451846
3.679978 0.448514
3.669978 0.445171
3.659978 0.441816
3.649978 0.438450
3.639978 0.435073
3.629978 0.431686
3.619978 0.428288
3.609978 0.424879
3.599978 0.421460
3.589978 0.418031
3.579978 0.414592
3.569978 0.411143
3.559978 0.407685
3.549978 0.404217
3.539978 0.400740
3.529978 0.397254
3.519978 0.393760
3.509978 0.390256
3.499978 0.386745
3.489978 0.383225
3.479978 0.379696
3.469978 0.376160
3.459978 0.372617
3.449978 0.369066
3.439978 0.365507
3.429978 0.361942
3.419978 0.358369
3.409978 0.354790
3.399978 0.351204
3.389978 0.347612
3.379978 0.344014
3.369978 0.340410
3.359978 0.336800
3.349978 0.333185
3.339978 0.329564
3.329978 0.325939
3.319978 0.322308
3.309978 0.318673
3.299978 0.315033
3.289978 0.311389
3.279978 0.307741
3.269978 0.304088
3.259978 0.300433
3.249978 0.296773
3.239978 0.293111
3.229978 0.289445
3.219978 0.285777
3.209978 0.282106
3.199978 0.278433
3.189978 0.274757
3.179978 0.271080
3.169978 0.267400
3.159978 0.263719
3.149978 0.260037
3.139978 0.256354
3.129978 0.252670
3.119978 0.248985
3.109978 0.245299
3.099978 0.241614
3.089978 0.237928
3.079978 0.234242
3.069978 0.230557
3.059978 0.226873
3.049978 0.223189
3.039978 0.219506
3.029978 0.215825
3.019978 0.212145
3.009978 0.208467
2.999978 0.204791
2.989978 0.201117
2.979978 0.197445
2.969978 0.193776
2.959978 0.190110
2.949978 0.186447
2.939978 0.182787
2.929978 0.179130
2.919978 0.175478
2.909978 0.171829
2.899978 0.168184
2.889978 0.164544
2.879978 0.160908
2.869978 0.157278
2.859978 0.153652
2.849978 0.150032
2.839978 0.146417
2.829978 0.142807
2.819978 0.139204
2.809978 0.135607
2.799978 0.132017
2.789979 0.128433
2.779979 0.124855
2.769979 0.121285
2.759979 0.117723
2.749979 0.114167
2.739979 0.110620
2.729979 0.107080
2.719979 0.103549
2.709979 0.100026
2.699979 0.096512
2.689979 0.093007
2.679979 0.089510
2.669979 0.086023
2.659979 0.082546
2.649979 0.079078
2.639979 0.075621
2.629979 0.072173
2.619979 0.068736
2.609979 0.065310
2.599979 0.061894
2.589979 0.058490
2.579979 0.055097
2.569979 0.051715
2.559979 0.048346
2.549979 0.044988
2.539979 0.041642
2.529979 0.038309
2.519979 0.034988
2.509979 0.031681
2.499979 0.028386
2.489979 0.025105
2.479979 0.021837
2.469979 0.018583
2.459979 0.015342
2.449979 0.012116
2.439979 0.008904
2.429979 0.005707
2.419979 0.002525
2.409979 0.000642
2.399979 0.003795
2.389979 0.006931
2.379979 0.010053
2.369979 0.013158
2.359979 0.016247
2.349979 0.019320
2.339979 0.022376
2.329979 0.025416
2.319979 0.028439
2.309979 0.031445
2.299979 0.034434
2.289979 0.037405
2.279979 0.040358
2.269979 0.043293
2.259979 0.046211
2.249979 0.049110
2.239979 0.051990
2.229979 0.054852
2.219979 0.057695
2.209979 0.060519
2.199979 0.063323
2.189979 0.066108
2.179979 0.068874
2.169979 0.071619
2.159979 0.074344
2.149979 0.077049
2.139979 0.079734
2.129979 0.082398
2.119979 0.085041
2.109979 0.087663
2.099979 0.090264
2.089979 0.092844
2.079979 0.095402
2.069979 0.097938
2.059979 0.100452
2.049979 0.102944
2.039979 0.105414
2.029979 0.107862
2.019979 0.110286
2.009979 0.112688
1.999979 0.115067
1.989979 0.117422
1.979979 0.119755
1.969979 0.122063
1.959979 0.124348
1.949979 0.126610
1.939979 0.128847
1.929979 0.131060
1.919979 0.133248
1.909979 0.135412
1.899979 0.137551
1.889979 0.139666
1.879979 0.141755
1.869979 0.143820
1.859979 0.145858
1.849979 0.147872
1.839979 0.149859
1.829979 0.151821
1.819979 0.153758
1.809979 0.155667
1.799979 0.157551
1.789979 0.159408
1.779979 0.161239
1.769979 0.163043
1.759979 0.164820
1.749979 0.166570
1.739980 0.168294
1.729980 0.169989
1.719980 0.171658
1.709980 0.173299
1.699980 0.174912
1.689980 0.176498
1.679980 0.178055
1.669980 0.179585
1.659980 0.181086
1.649980 0.182559
1.639980 0.184004
1.629980 0.185420
1.619980 0.186807
1.609980 0.188166
1.599980 0.189495
1.589980 0.190796
1.579980 0.192068
1.569980 0.193310
1.559980 0.194523
1.549980 0.195706
1.539980 0.196860
1.529980 0.197984
1.519980 0.199079
1.509980 0.200143
1.499980 0.201178
1.489980 0.202182
1.479980 0.203156
1.469980 0.204100
1.459980 0.205014
1.449980 0.205897
1.439980 0.206749
1.429980 0.207571
1.419980 0.208362
1.409980 0.209122
1.399980 0.209852
1.389980 0.210550
1.379980 0.211218
1.369980 0.211854
1.359980 0.212459
1.349980 0.213032
1.339980 0.213575
1.329980 0.214085
1.319980 0.214565
1.309980 0.215013
1.299980 0.215429
1.289980 0.215813
1.279980 0.216166
1.269980 0.216487
1.259980 0.216776
1.249980 0.217033
1.239980 0.217258
1.229980 0.217451
1.219980 0.217612
1.209980 0.217740
1.199980 0.217837
1.189980 0.217901
1.179980 0.217933
1.169980 0.217933
1.159980 0.217901
1.149980 0.217836
1.139980 0.217738
1.129980 0.217609
1.119980 0.217446
1.109980 0.217252
1.099980 0.217024
1.089980 0.216764
1.079980 0.216472
1.069980 0.216147
1.059980 0.215789
1.049980 0.215399
1.039980 0.214976
1.029980 0.214520
1.019980 0.214032
1.009980 0.213511
0.999980 0.212957
0.989980 0.212371
0.979980 0.211752
0.969980 0.211100
0.959980 0.210416
0.949980 0.209698
0.939980 0.208949
0.929980 0.208166
0.919980 0.207351
0.909980 0.206503
0.899980 0.205622
0.889980 0.204709
0.879980 0.203764
0.869980 0.202785
0.859980 0.201774
0.849980 0.200731
0.839980 0.199655
0.829980 0.198546
0.819980 0.197405
0.809980 0.196232
0.799980 0.195026
0.789980 0.193788
0.779980 0.192517
0.769980 0.191214
0.759980 0.189879
0.749980 0.188512
0.739980 0.187112
0.729980 0.185681
0.719980 0.184217
0.709980 0.182721
0.699980 0.181194
0.689981 0.179634
0.679981 0.178043
0.669981 0.176419
0.659981 0.174764
0.649981 0.173078
0.639981 0.171359
0.629981 0.169609
0.619981 0.167828
0.609981 0.166015
0.599981 0.164171
0.589981 0.162296
0.579981 0.160389
0.569981 0.158451
0.559981 0.156483
0.549981 0.154483
0.539981 0.152453
0.529981 0.150391
0.519981 0.148299
0.509981 0.146177
0.499981 0.144024
0.489981 0.141840
0.479981 0.139626
0.469981 0.137382
0.459981 0.135108
0.449981 0.132803
0.439981 0.130469
0.429981 0.128105
0.419981 0.125711
0.409981 0.123288
0.399981 0.120835
0.389981 0.118353
0.379981 0.115841
0.369981 0.113301
0.359981 0.110731
0.349981 0.108132
0.339981 0.105505
0.329981 0.102848
0.319981 0.100163
0.309981 0.097450
0.299981 0.094709
0.289981 0.091939
0.279981 0.089141
0.269981 0.086315
0.259981 0.083462
0.249981 0.080581
0.239981 0.077672
0.229981 0.074736
0.219981 0.071773
0.209981 0.068783
0.199981 0.065765
0.189981 0.062721
0.179981 0.059649
0.169981 0.056552
0.159981 0.053428
0.149981 0.050279
0.139981 0.047103
0.129981 0.043901
0.119981 0.040673
0.109981 0.037420
0.099981 0.034141
0.089981 0.030838
0.079981 0.027509
0.069981 0.024155
0.059981 0.020776
0.049981 0.017373
0.039981 0.013946
0.029981 0.010494
0.019981 0.007019
0.009981 0.003521
