0.000000 -0.191785 -1.191785
0.392699 -0.232012 -1.155892
0.785398 -0.236918 -0.944025
1.178097 -0.205755 -0.588438
1.570796 -0.143268 -0.143267
1.963495 -0.058969  0.323714
0.741414 0.034307  0.741414
2.356194 0.122360  1.046239
3.141593 0.191785  1.191785
