6.259176 12.389847 18.279470 23.842269 29.022960 33.794632 38.153304 42.111489 45.692245 48.924417 51.839166 54.467647 56.839596 58.982554 60.921517 62.678877 64.274506 65.725940 67.048592 68.255993 69.360001 70.371016 71.298158 72.149437 72.931899 73.651747 74.314455 74.924857 75.487232 76.005371 76.482642 76.922035 77.326210 77.697534 78.038116 78.349833 78.634355 78.893169 79.127592 79.338792 79.527798 79.695515 79.842731 79.970128 80.078287 80.167696 80.238755 80.291778 80.326998 80.344571 80.344570 80.326999 80.291779 80.238756 80.167697 80.078287 79.970127 79.842729 79.695512 79.527795 79.338788 79.127588 78.893164 78.634350 78.349827 78.038110 77.697528 77.326204 76.922029 76.482636 76.005365 75.487225 74.924850 74.314448 73.651741 72.931892 72.149429 71.298149 70.371007 69.359995 68.255990 67.048589 65.725935 64.274502 62.678874 60.921516 58.982552 56.839595 54.467646 51.839163 48.924411 45.692237 42.111482 38.153300 33.794630 29.022957 23.842264 18.279468 12.389846 6.259175 
5.670216 11.243990 16.634729 21.772925 26.609536 31.115753 35.280330 39.105765 42.604340 45.794617 48.698638 51.339863 53.741751 55.926849 57.916269 59.729415 61.383902 62.895576 64.278613 65.545634 66.707858 67.775232 68.756577 69.659711 70.491567 71.258297 71.965365 72.617627 73.219405 73.774548 74.286489 74.758288 75.192680 75.592107 75.958748 76.294550 76.601251 76.880397 77.133366 77.361380 77.565517 77.746725 77.905834 78.043560 78.160517 78.257217 78.334083 78.391446 78.429553 78.448565 78.448566 78.429554 78.391447 78.334085 78.257219 78.160518 78.043561 77.905833 77.746723 77.565514 77.361377 77.133363 76.880393 76.601246 76.294545 75.958743 75.592102 75.192675 74.758282 74.286482 73.774540 73.219397 72.617619 71.965357 71.258289 70.491558 69.659701 68.756567 67.775225 66.707854 65.545630 64.278606 62.895569 61.383895 59.729411 57.916266 55.926847 53.741748 51.339859 48.698633 45.794610 42.604330 39.105757 35.280325 31.115749 26.609532 21.772921 16.634726 11.243990 5.670216 
5.177699 10.281172 15.242529 20.005168 24.526508 28.778515 32.746497 36.426901 39.824734 42.951071 45.820904 48.451414 50.860691 53.066823 55.087294 56.938611 58.636107 60.193850 61.624645 62.940073 64.150562 65.265477 66.293208 67.241262 68.116360 68.924508 69.671080 70.360881 70.998213 71.586927 72.130476 72.631949 73.094118 73.519467 73.910220 74.268370 74.595701 74.893803 75.164098 75.407846 75.626164 75.820036 75.990320 76.137764 76.263003 76.366573 76.448914 76.510371 76.551200 76.571573 76.571573 76.551201 76.510371 76.448915 76.366574 76.263003 76.137763 75.990319 75.820033 75.626160 75.407842 75.164093 74.893798 74.595695 74.268364 73.910214 73.519460 73.094112 72.631942 72.130468 71.586920 70.998204 70.360872 69.671071 68.924500 68.116351 67.241252 66.293200 65.265474 64.150559 62.940067 61.624638 60.193843 58.636102 56.938608 55.087293 53.066822 50.860688 48.451410 45.820898 42.951063 39.824723 36.426892 32.746490 28.778508 24.526503 20.005163 15.242527 10.281171 5.177699 
4.759410 9.460467 14.049051 18.478710 22.712814 26.725301 30.500241 34.030608 37.316622 40.364031 43.182492 45.784197 48.182776 50.392459 52.427473 54.301631 56.028063 57.619071 59.086045 60.439450 61.688842 62.842907 63.909512 64.895771 65.808103 66.652297 67.433565 68.156602 68.825637 69.444473 70.016537 70.544913 71.032376 71.481421 71.894294 72.273010 72.619378 72.935017 73.221375 73.479741 73.711257 73.916932 74.097648 74.254171 74.387158 74.497160 74.584628 74.649922 74.693304 74.714952 74.714952 74.693305 74.649922 74.584629 74.497160 74.387158 74.254170 74.097646 73.916928 73.711253 73.479736 73.221371 72.935012 72.619372 72.273004 71.894288 71.481415 71.032369 70.544906 70.016530 69.444465 68.825628 68.156594 67.433556 66.652288 65.808094 64.895764 63.909509 62.842903 61.688836 60.439443 59.086038 57.619065 56.028059 54.301629 52.427472 50.392457 48.182773 45.784193 43.182486 40.364022 37.316611 34.030598 30.500234 26.725294 22.712808 18.478704 14.049048 9.460467 4.759409 
4.399472 8.752238 13.014497 17.147807 21.120737 24.909631 28.498561 31.878665 35.047115 38.005939 40.760834 43.320106 45.693758 47.892765 49.928511 51.812374 53.555445 55.168325 56.661013 58.042840 59.322450 60.507795 61.606163 62.624206 63.567986 64.443011 65.254280 66.006326 66.703258 67.348790 67.946287 68.498790 69.009050 69.479548 69.912524 70.309997 70.673783 71.005512 71.306645 71.578485 71.822191 72.038786 72.229167 72.394115 72.534298 72.650278 72.742518 72.811383 72.857144 72.879979 72.879980 72.857144 72.811383 72.742519 72.650278 72.534297 72.394114 72.229165 72.038783 71.822187 71.578481 71.306641 71.005508 70.673778 70.309992 69.912519 69.479543 69.009045 68.498785 67.946280 67.348782 66.703250 66.006319 65.254271 64.443001 63.567980 62.624204 61.606159 60.507790 59.322444 58.042834 56.661007 55.168320 53.555442 51.812373 49.928508 47.892763 45.693755 43.320101 40.760828 38.005930 35.047104 31.878654 28.498553 24.909623 21.120730 17.147801 13.014494 8.752237 4.399472 
4.086245 8.134517 12.108894 15.977284 19.712694 23.293925 26.705706 29.938374 32.987235 35.851774 38.534799 41.041634 43.379385 45.556332 47.581427 49.463910 51.213016 52.837770 54.346839 55.748449 57.050322 58.259661 59.383136 60.426904 61.396622 62.297479 63.134217 63.911167 64.632278 65.301142 65.921030 66.494913 67.025487 67.515198 67.966259 68.380673 68.760245 69.106604 69.421207 69.705364 69.960236 70.186853 70.386121 70.558824 70.705640 70.827138 70.923784 70.995949 71.043908 71.067841 71.067841 71.043907 70.995949 70.923784 70.827137 70.705640 70.558823 70.386119 70.186850 69.960232 69.705360 69.421204 69.106599 68.760241 68.380668 67.966254 67.515193 67.025482 66.494908 65.921024 65.301135 64.632271 63.911161 63.134210 62.297475 61.396622 60.426901 59.383131 58.259655 57.050317 55.748445 54.346836 52.837768 51.213015 49.463909 47.581425 45.556330 43.379381 41.041629 38.534794 35.851765 32.987224 29.938363 26.705698 23.293917 19.712686 15.977276 12.108889 8.134514 4.086244 
3.810992 7.590688 11.309278 14.939741 18.458828 21.847666 25.091965 28.181888 31.111677 33.879122 36.484955 38.932245 41.225816 43.371750 45.376957 47.248823 48.994940 50.622897 52.140126 53.553793 54.870731 56.097390 57.239817 58.303650 59.294121 60.216066 61.073942 61.871848 62.613543 63.302469 63.941778 64.534343 65.082787 65.589497 66.056641 66.486189 66.879922 67.239448 67.566217 67.861527 68.126536 68.362271 68.569637 68.749422 68.902302 69.028849 69.129531 69.204722 69.254696 69.279638 69.279638 69.254696 69.204721 69.129531 69.028848 68.902301 68.749421 68.569635 68.362268 68.126533 67.861524 67.566214 67.239445 66.879918 66.486185 66.056637 65.589493 65.082783 64.534338 63.941773 63.302464 62.613536 61.871842 61.073940 60.216068 59.294120 58.303647 57.239812 56.097385 54.870728 53.553791 52.140126 50.622898 48.994940 47.248823 45.376956 43.371749 41.225813 38.932241 36.484951 33.879114 31.111666 28.181879 25.091958 21.847659 18.458820 14.939732 11.309272 7.590685 3.810990 
3.567033 7.107965 10.597790 14.013570 17.335208 20.545947 23.632600 26.585536 29.398461 32.068079 34.593655 36.976573 39.219883 41.327896 43.305827 45.159484 46.895025 48.518754 50.036974 51.455868 52.781418 54.019349 55.175090 56.253758 57.260145 58.198722 59.073639 59.888740 60.647575 61.353416 62.009269 62.617895 63.181822 63.703361 64.184620 64.627520 65.033804 65.405051 65.742687 66.047991 66.322108 66.566058 66.780735 66.966924 67.125297 67.256423 67.360771 67.438711 67.490518 67.516376 67.516375 67.490517 67.438710 67.360770 67.256423 67.125297 66.966923 66.780734 66.566055 66.322106 66.047988 65.742684 65.405049 65.033801 64.627517 64.184617 63.703357 63.181818 62.617891 62.009265 61.353410 60.647570 59.888738 59.073642 58.198723 57.260144 56.253755 55.175087 54.019346 52.781416 51.455868 50.036976 48.518755 46.895026 45.159485 43.305827 41.327896 39.219881 36.976571 34.593652 32.068072 29.398453 26.585528 23.632594 20.545941 17.335202 14.013563 10.597785 7.107963 3.567032 
3.349176 6.676351 9.960344 13.181542 16.322489 19.368314 22.306954 25.129193 27.828554 30.401075 32.845013 35.160509 37.349246 39.414125 41.358970 43.188262 44.906919 46.520120 48.033149 49.451287 50.779724 52.023497 53.187436 54.276146 55.293982 56.245039 57.133151 57.961897 58.734603 59.454349 60.123987 60.746146 61.323245 61.857505 62.350959 62.805468 63.222724 63.604267 63.951488 64.265641 64.547850 64.799116 65.020323 65.212243 65.375539 65.510777 65.618418 65.698831 65.752288 65.778971 65.778971 65.752287 65.698830 65.618418 65.510776 65.375538 65.212241 65.020321 64.799114 64.547847 64.265638 63.951485 63.604265 63.222722 62.805465 62.350956 61.857501 61.323242 60.746143 60.123984 59.454345 58.734602 57.961901 57.133153 56.245039 55.293981 54.276146 53.187435 52.023496 50.779726 49.451289 48.033151 46.520122 44.906922 43.188264 41.358972 39.414126 37.349246 35.160509 32.845012 30.401071 27.828548 25.129187 22.306949 19.368309 16.322484 13.181536 9.960340 6.676348 3.349174 
3.153318 6.287915 9.385695 12.429763 15.404890 18.297866 21.097708 23.795727 26.385485 28.862655 31.224814 33.471204 35.602466 37.620390 39.527668 41.327674 43.024273 44.621658 46.124214 47.536406 48.862697 50.107477 51.275012 52.369411 53.394598 54.354299 55.252031 56.091096 56.874588 57.605391 58.286185 58.919457 59.507507 60.052452 60.556243 61.020667 61.447358 61.837804 62.193356 62.515234 62.804534 63.062234 63.289198 63.486183 63.653841 63.792727 63.903294 63.985906 64.040832 64.068250 64.068250 64.040831 63.985906 63.903294 63.792725 63.653840 63.486181 63.289196 63.062232 62.804532 62.515233 62.193354 61.837802 61.447356 61.020665 60.556241 60.052450 59.507504 58.919455 58.286182 57.605392 56.874593 56.091099 55.252032 54.354300 53.394599 52.369411 51.275012 50.107480 48.862701 47.536410 46.124217 44.621661 43.024277 41.327678 39.527671 37.620394 35.602469 33.471206 31.224816 28.862654 26.385481 23.795724 21.097705 18.297863 15.404887 12.429759 9.385693 6.287913 3.153316 
2.976181 5.936295 8.864761 11.746926 14.569442 17.320553 19.990284 22.570522 25.055005 27.439245 29.720384 31.897025 33.969024 35.937303 37.803639 39.570494 41.240841 42.818025 44.305640 45.707426 47.027181 48.268702 49.435723 50.531886 51.560700 52.525530 53.429575 54.275868 55.067263 55.806440 56.495904 57.137992 57.734872 58.288555 58.800894 59.273600 59.708236 60.106234 60.468898 60.797406 61.092819 61.356088 61.588052 61.789449 61.960916 62.102993 62.216126 62.300668 62.356883 62.384947 62.384947 62.356883 62.300667 62.216125 62.102992 61.960915 61.789448 61.588050 61.356086 61.092818 60.797405 60.468898 60.106234 59.708235 59.273599 58.800894 58.288554 57.734872 57.137991 56.495908 55.806447 55.067267 54.275871 53.429578 52.525532 51.560702 50.531888 49.435728 48.268707 47.027186 45.707431 44.305645 42.818030 41.240845 39.570498 37.803644 35.937308 33.969029 31.897029 29.720388 27.439246 25.055004 22.570520 19.990284 17.320552 14.569439 11.746923 8.864759 5.936294 2.976180 
2.815110 5.616324 8.390129 11.123739 13.805396 16.424619 18.972356 21.441072 23.824769 26.118935 28.320454 30.427486 32.439305 34.356157 36.179092 37.909822 39.550571 41.103961 42.572897 43.960475 45.269900 46.504425 47.667295 48.761709 49.790786 50.757543 51.664873 52.515537 53.312156 54.057201 54.753000 55.401733 56.005436 56.566000 57.085181 57.564601 58.005751 58.410000 58.778596 59.112672 59.413250 59.681246 59.917473 60.122646 60.297381 60.442204 60.557547 60.643756 60.701086 60.729709 60.729709 60.701086 60.643756 60.557547 60.442203 60.297380 60.122644 59.917472 59.681245 59.413249 59.112672 58.778597 58.410001 58.005752 57.564602 57.085182 56.566001 56.005437 55.401739 54.753009 54.057207 53.312160 52.515541 51.664878 50.757547 49.790790 48.761715 47.667301 46.504431 45.269906 43.960482 42.572904 41.103967 39.550575 37.909827 36.179099 34.356163 32.439312 30.427492 28.320460 26.118937 23.824768 21.441072 18.972356 16.424618 13.805394 11.123735 8.390127 5.616324 2.815109 
2.667933 5.323764 7.955695 10.552501 13.103785 15.600172 18.033447 20.396642 22.684063 24.891269 27.015014 29.053158 31.004554 32.868928 34.646753 36.339129 37.947659 39.474351 40.921514 42.291678 43.587520 44.811802 45.967321 47.056868 48.083193 49.048984 49.956837 50.809254 51.608621 52.357208 53.057162 53.710506 54.319137 54.884828 55.409229 55.893872 56.340169 56.749420 57.122815 57.461436 57.766262 58.038173 58.277949 58.486280 58.663759 58.810895 58.928105 59.015723 59.073997 59.103093 59.103093 59.073997 59.015723 58.928104 58.810894 58.663758 58.486279 58.277948 58.038172 57.766262 57.461436 57.122816 56.749421 56.340170 55.893873 55.409231 54.884830 54.319144 53.710517 53.057169 52.357214 51.608626 50.809260 49.956843 49.048990 48.083202 47.056876 45.967329 44.811810 43.587527 42.291685 40.921521 39.474357 37.947666 36.339136 34.646761 32.868936 31.004562 29.053166 27.015021 24.891273 22.684064 20.396643 18.033448 15.600171 13.103783 10.552497 7.955692 5.323763 2.667932 
2.532857 5.055107 7.556383 10.026784 12.457072 14.838836 17.164619 19.427987 21.623572 23.747064 25.795175 27.765580 29.656825 31.468247 33.199863 34.852280 36.426586 37.924270 39.347130 40.697204 41.976700 43.187943 44.333320 45.415249 46.436138 47.398362 48.304240 49.156020 49.955866 50.705849 51.407936 52.063993 52.675780 53.244947 53.773038 54.261490 54.711634 55.124697 55.501808 55.843995 56.152190 56.427234 56.669872 56.880764 57.060481 57.209510 57.328254 57.417033 57.476086 57.505573 57.505573 57.476086 57.417033 57.328253 57.209510 57.060480 56.880763 56.669871 56.427233 56.152190 55.843995 55.501809 55.124698 54.711634 54.261491 53.773040 53.244955 52.675791 52.064000 51.407941 50.705854 49.955873 49.156026 48.304246 47.398369 46.436146 45.415258 44.333328 43.187950 41.976708 40.697211 39.347136 37.924277 36.426594 34.852288 33.199873 31.468256 29.656834 27.765588 25.795183 23.747069 21.623574 19.427988 17.164620 14.838836 12.457070 10.026781 7.556380 5.055105 2.532856 
2.408388 4.807422 7.187946 9.541180 11.858880 14.133483 16.358205 18.527114 20.635174 22.678240 24.653045 26.557159 28.388920 30.147371 31.832176 33.443542 34.982137 36.449013 37.845533 39.173308 40.434136 41.629949 42.762769 43.834671 44.847748 45.804086 46.705741 47.554722 48.352978 49.102385 49.804738 50.461750 51.075043 51.646143 52.176487 52.667416 53.120178 53.535926 53.915725 54.260545 54.571271 54.848700 55.093541 55.306423 55.487892 55.638412 55.758369 55.848068 55.907742 55.937540 55.937540 55.907742 55.848068 55.758368 55.638411 55.487890 55.306421 55.093539 54.848698 54.571270 54.260545 53.915725 53.535926 53.120178 52.667417 52.176494 51.646153 51.075050 50.461756 49.804743 49.102390 48.352982 47.554727 46.705748 45.804093 44.847756 43.834678 42.762775 41.629955 40.434142 39.173314 37.845539 36.449020 34.982145 33.443551 31.832186 30.147380 28.388929 26.557168 24.653053 22.678245 20.635176 18.527116 16.358206 14.133483 11.858879 9.541178 7.187944 4.807420 2.408386 
2.293269 4.578246 6.846801 9.091109 11.303789 13.478013 15.607603 17.687094 19.711770 21.677675 23.581608 25.421091 27.194326 28.900142 30.537928 32.107577 33.609408 35.044111 36.412680 37.716360 38.956586 40.134947 41.253136 42.312918 43.316097 44.264492 45.159915 46.004149 46.798938 47.545974 48.246883 48.903230 49.516497 50.088095 50.619351 51.111511 51.565736 51.983107 52.364620 52.711191 53.023650 53.302752 53.549169 53.763496 53.946251 54.097876 54.218739 54.309131 54.369272 54.399306 54.399306 54.369271 54.309131 54.218738 54.097875 53.946249 53.763493 53.549166 53.302749 53.023648 52.711189 52.364619 51.983106 51.565735 51.111516 50.619360 50.088101 49.516502 48.903233 48.246888 47.545977 46.798943 46.004155 45.159922 44.264500 43.316104 42.312923 41.253141 40.134952 38.956591 37.716365 36.412687 35.044118 33.609416 32.107585 30.537938 28.900151 27.194336 25.421100 23.581616 21.677680 19.711771 17.687095 15.607604 13.478012 11.303788 9.091109 6.846800 4.578245 2.293267 
2.186440 4.365491 6.529902 8.672669 10.787152 12.867174 14.907100 16.901889 18.847135 20.739082 22.574620 24.351271 26.067153 27.720942 29.311820 30.839429 32.303807 33.705343 35.044719 36.322864 37.540903 38.700118 39.801911 40.847767 41.839229 42.777872 43.665278 44.503021 45.292652 46.035687 46.733593 47.387786 47.999622 48.570389 49.101311 49.593538 50.048148 50.466145 50.848460 51.195946 51.509387 51.789489 52.036886 52.252140 52.435740 52.588104 52.709581 52.800446 52.860908 52.891105 52.891105 52.860908 52.800446 52.709579 52.588102 52.435737 52.252136 52.036883 51.789485 51.509384 51.195944 50.848457 50.466143 50.048153 49.593546 49.101316 48.570393 47.999625 47.387790 46.733596 46.035690 45.292657 44.503027 43.665285 42.777878 41.839235 40.847771 39.801914 38.700121 37.540907 36.322869 35.044726 33.705350 32.303814 30.839437 29.311830 27.720952 26.067163 24.351280 22.574628 20.739086 18.847136 16.901889 14.907100 12.867174 10.787151 8.672668 6.529902 4.365491 2.186438 
