100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 
49.997288 69.759849 79.052955 84.139618 87.273842 89.380736 90.889644 92.022115 92.902851 93.607113 94.182928 94.662366 95.067645 95.414646 95.715016 95.977492 96.208762 96.414021 96.597377 96.762111 96.910886 97.045869 97.168862 97.281360 97.384622 97.479712 97.567536 97.648871 97.724384 97.794658 97.860198 97.921447 97.978791 98.032574 98.083098 98.130634 98.175422 98.217678 98.257594 98.295342 98.331080 98.364951 98.397082 98.427589 98.456578 98.484147 98.510383 98.535370 98.559179 98.581880 98.603535 98.624204 98.643939 98.662789 98.680801 98.698017 98.714476 98.730216 98.745270 98.759669 98.773443 98.786621 98.799227 98.811285 98.822818 98.833847 98.844391 98.854468 98.864097 98.873293 98.882071 98.890446 98.898429 98.906034 98.913273 98.920157 98.926695 98.932897 98.938772 98.944328 98.949574 98.954516 98.959162 98.963516 98.967586 98.971377 98.974895 98.978142 98.981124 98.983844 98.986306 98.988514 98.990469 98.992174 98.993632 98.994844 98.995811 98.996536 98.997019 98.997260 98.997260 98.997019 98.996536 98.995811 98.994842 98.993630 98.992172 98.990467 98.988511 98.986304 98.983842 98.981121 98.978140 98.974892 98.971375 98.967584 98.963514 98.959159 98.954514 98.949572 98.944326 98.938770 98.932895 98.926693 98.920155 98.913272 98.906033 98.898428 98.890445 98.882071 98.873293 98.864097 98.854469 98.844391 98.833846 98.822818 98.811285 98.799226 98.786621 98.773443 98.759669 98.745269 98.730216 98.714476 98.698017 98.680801 98.662789 98.643938 98.624203 98.603535 98.581879 98.559178 98.535368 98.510382 98.484146 98.456577 98.427587 98.397081 98.364951 98.331080 98.295341 98.257593 98.217678 98.175422 98.130634 98.083098 98.032574 97.978792 97.921448 97.860200 97.794660 97.724386 97.648872 97.567538 97.479716 97.384628 97.281367 97.168867 97.045873 96.910890 96.762118 96.597382 96.414027 96.208766 95.977495 95.715016 95.414646 95.067646 94.662368 94.182932 93.607118 92.902856 92.022118 90.889644 89.380734 87.273842 84.139619 79.052952 69.759847 49.997286 
30.229303 49.989153 62.312343 70.231677 75.575014 79.359453 82.155723 84.295962 85.982176 87.342671 88.462235 89.398892 90.193570 90.875923 91.467922 91.986194 92.443533 92.849949 93.213377 93.540190 93.835561 94.103731 94.348220 94.571958 94.777419 94.966692 95.141564 95.303562 95.454010 95.594052 95.724691 95.846798 95.961144 96.068405 96.169183 96.264015 96.353377 96.437696 96.517353 96.592693 96.664029 96.731642 96.795787 96.856694 96.914576 96.969625 97.022018 97.071916 97.119466 97.164805 97.208059 97.249343 97.288763 97.326418 97.362399 97.396792 97.429675 97.461120 97.491196 97.519965 97.547487 97.573817 97.599004 97.623097 97.646142 97.668179 97.689249 97.709387 97.728629 97.747006 97.764547 97.781282 97.797236 97.812434 97.826902 97.840658 97.853724 97.866119 97.877860 97.888965 97.899449 97.909327 97.918611 97.927315 97.935450 97.943027 97.950057 97.956547 97.962507 97.967944 97.972866 97.977278 97.981186 97.984595 97.987509 97.989932 97.991866 97.993315 97.994280 97.994762 97.994761 97.994279 97.993314 97.991865 97.989930 97.987507 97.984593 97.981183 97.977275 97.972863 97.967942 97.962504 97.956544 97.950053 97.943024 97.935447 97.927312 97.918608 97.909324 97.899447 97.888963 97.877858 97.866117 97.853722 97.840656 97.826900 97.812434 97.797234 97.781280 97.764546 97.747004 97.728628 97.709387 97.689248 97.668178 97.646140 97.623095 97.599001 97.573813 97.547484 97.519962 97.491193 97.461117 97.429672 97.396790 97.362397 97.326415 97.288760 97.249340 97.208056 97.164802 97.119463 97.071913 97.022015 96.969623 96.914574 96.856692 96.795785 96.731641 96.664029 96.592693 96.517352 96.437695 96.353378 96.264017 96.169186 96.068406 95.961145 95.846801 95.724694 95.594056 95.454012 95.303565 95.141568 94.966701 94.777430 94.571969 94.348227 94.103738 93.835568 93.540198 93.213386 92.849958 92.443540 91.986197 91.467923 90.875921 90.193571 89.398896 88.462244 87.342682 85.982186 84.295969 82.155725 79.359454 75.575014 70.231679 62.312342 49.989149 30.229302 
20.930776 37.655112 49.975590 58.899737 65.435077 70.326340 74.077831 77.023836 79.387220 81.319161 82.924453 84.277395 85.431824 86.427548 87.294556 88.055825 88.729229 89.328866 89.865995 90.349710 90.787432 91.185277 91.548326 91.880838 92.186405 92.468078 92.728463 92.969805 93.194040 93.402854 93.597716 93.779914 93.950581 94.110720 94.261219 94.402870 94.536378 94.662375 94.781428 94.894051 95.000703 95.101802 95.197728 95.288825 95.375407 95.457761 95.536148 95.610809 95.681964 95.749816 95.814552 95.876345 95.935351 95.991720 96.045587 96.097079 96.146311 96.193394 96.238429 96.281509 96.322723 96.362153 96.399874 96.435958 96.470473 96.503480 96.535038 96.565203 96.594025 96.621553 96.647829 96.672898 96.696798 96.719566 96.741240 96.761849 96.781424 96.799993 96.817584 96.834222 96.849930 96.864730 96.878640 96.891681 96.903870 96.915224 96.925756 96.935481 96.944412 96.952560 96.959934 96.966546 96.972401 96.977510 96.981876 96.985507 96.988406 96.990577 96.992023 96.992745 96.992745 96.992023 96.990577 96.988405 96.985506 96.981875 96.977508 96.972400 96.966544 96.959933 96.952558 96.944411 96.935481 96.925755 96.915222 96.903869 96.891680 96.878638 96.864727 96.849928 96.834221 96.817583 96.799991 96.781421 96.761846 96.741238 96.719564 96.696795 96.672895 96.647825 96.621548 96.594022 96.565200 96.535035 96.503476 96.470468 96.435952 96.399867 96.362146 96.322716 96.281503 96.238423 96.193388 96.146306 96.097073 96.045582 95.991716 95.935347 95.876341 95.814549 95.749813 95.681961 95.610806 95.536145 95.457758 95.375405 95.288823 95.197727 95.101801 95.000702 94.894050 94.781428 94.662375 94.536378 94.402870 94.261220 94.110721 93.950582 93.779915 93.597717 93.402856 93.194042 92.969808 92.728470 92.468087 92.186416 91.880848 91.548335 91.185286 90.787441 90.349720 89.866006 89.328876 88.729237 88.055829 87.294556 86.427547 85.431826 84.277403 82.924467 81.319178 79.387235 77.023847 74.077838 70.326346 65.435082 58.899739 49.975589 37.655109 20.930774 
15.838684 29.724926 41.035168 49.956601 56.939217 62.433001 66.805429 70.334334 73.223712 75.622305 77.639024 79.354415 80.828781 82.107888 83.226929 84.213322 85.088695 85.870295 86.572030 87.205223 87.779182 88.301617 88.778971 89.216663 89.619285 89.990747 90.334406 90.653153 90.949494 91.225608 91.483405 91.724560 91.950547 92.162676 92.362104 92.549868 92.726889 92.893999 93.051938 93.201381 93.342930 93.477138 93.604501 93.725475 93.840469 93.949865 94.054005 94.153210 94.247767 94.337945 94.423990 94.506132 94.584578 94.659525 94.731149 94.799622 94.865095 94.927715 94.987614 95.044917 95.099741 95.152195 95.202378 95.250386 95.296308 95.340227 95.382220 95.422360 95.460714 95.497347 95.532318 95.565681 95.597490 95.627795 95.656642 95.684073 95.710128 95.734846 95.758263 95.780411 95.801321 95.821021 95.839539 95.856900 95.873128 95.888242 95.902264 95.915211 95.927101 95.937948 95.947767 95.956569 95.964365 95.971166 95.976980 95.981814 95.985674 95.988565 95.990490 95.991452 95.991452 95.990490 95.988565 95.985674 95.981814 95.976980 95.971166 95.964365 95.956569 95.947767 95.937948 95.927101 95.915212 95.902264 95.888241 95.873127 95.856899 95.839537 95.821019 95.801318 95.780408 95.758260 95.734843 95.710125 95.684069 95.656638 95.627791 95.597486 95.565676 95.532312 95.497342 95.460710 95.422355 95.382215 95.340222 95.296302 95.250379 95.202370 95.152186 95.099733 95.044910 94.987606 94.927708 94.865089 94.799616 94.731144 94.659519 94.584573 94.506127 94.423986 94.337940 94.247762 94.153205 94.054001 93.949860 93.840465 93.725470 93.604498 93.477135 93.342928 93.201378 93.051936 92.893997 92.726888 92.549866 92.362103 92.162675 91.950547 91.724559 91.483405 91.225609 90.949496 90.653159 90.334416 89.990759 89.619296 89.216675 88.778982 88.301627 87.779192 87.205234 86.572039 85.870304 85.088702 84.213326 83.226929 82.107889 80.828785 79.354424 77.639039 75.622321 73.223728 70.334347 66.805439 62.433011 56.939224 49.956606 41.035169 29.724926 15.838684 
12.699034 24.370741 34.483549 42.952281 49.932185 55.661019 60.376548 64.284359 67.550993 70.307321 72.654925 74.672455 76.420996 77.948292 79.291948 80.481845 81.541935 82.491590 83.346604 84.119971 84.822455 85.463041 86.049281 86.587562 87.083325 87.541223 87.965265 88.358911 88.725175 89.066682 89.385739 89.684372 89.964375 90.227331 90.474656 90.707607 90.927315 91.134792 91.330947 91.516601 91.692500 91.859317 92.017664 92.168099 92.311129 92.447221 92.576799 92.700256 92.817947 92.930205 93.037333 93.139614 93.237305 93.330648 93.419865 93.505163 93.586734 93.664756 93.739394 93.810804 93.879130 93.944506 94.007056 94.066899 94.124146 94.178899 94.231253 94.281301 94.329125 94.374803 94.418410 94.460015 94.499685 94.537480 94.573458 94.607671 94.640169 94.671000 94.700209 94.727836 94.753919 94.778495 94.801596 94.823254 94.843498 94.862355 94.879848 94.896001 94.910835 94.924368 94.936618 94.947600 94.957327 94.965813 94.973066 94.979097 94.983913 94.987520 94.989922 94.991122 94.991122 94.989921 94.987519 94.983911 94.979096 94.973064 94.965810 94.957324 94.947597 94.936615 94.924365 94.910832 94.895998 94.879845 94.862351 94.843495 94.823251 94.801592 94.778491 94.753915 94.727832 94.700206 94.670997 94.640166 94.607668 94.573455 94.537478 94.499683 94.460013 94.418407 94.374799 94.329120 94.281297 94.231250 94.178895 94.124141 94.066893 94.007048 93.944497 93.879121 93.810796 93.739386 93.664748 93.586727 93.505156 93.419859 93.330642 93.237299 93.139607 93.037327 92.930198 92.817940 92.700249 92.576793 92.447215 92.311123 92.168093 92.017659 91.859312 91.692495 91.516596 91.330942 91.134787 90.927312 90.707604 90.474652 90.227328 89.964371 89.684370 89.385737 89.066682 88.725178 88.358918 87.965273 87.541234 87.083337 86.587574 86.049290 85.463051 84.822466 84.119982 83.346613 82.491596 81.541939 80.481847 79.291950 77.948296 76.421004 74.672466 72.654940 70.307338 67.551009 64.284375 60.376562 55.661033 49.932197 42.952291 34.483554 24.370741 12.699036 
10.586717 20.575449 29.576008 37.436795 44.176224 49.902347 54.755387 58.875568 62.388582 65.401063 68.000900 70.259482 72.234458 73.972337 75.510728 76.880175 78.105613 79.207522 80.202828 81.105604 81.927628 82.678811 83.367546 84.000979 84.585229 85.125559 85.626517 86.092053 86.525610 86.930207 87.308496 87.662820 87.995247 88.307619 88.601579 88.878592 89.139974 89.386906 89.620453 89.841578 90.051151 90.249965 90.438739 90.618126 90.788727 90.951090 91.105715 91.253064 91.393559 91.527593 91.655523 91.777682 91.894378 92.005896 92.112499 92.214431 92.311920 92.405178 92.494402 92.579775 92.661467 92.739640 92.814440 92.886010 92.954478 93.019969 93.082596 93.142467 93.199680 93.254330 93.306505 93.356288 93.403757 93.448985 93.492039 93.532984 93.571878 93.608778 93.643738 93.676806 93.708026 93.737443 93.765096 93.791022 93.815257 93.837829 93.858771 93.878109 93.895869 93.912071 93.926736 93.939884 93.951531 93.961689 93.970373 93.977594 93.983361 93.987679 93.990555 93.991992 93.991992 93.990554 93.987677 93.983359 93.977592 93.970371 93.961685 93.951526 93.939879 93.926732 93.912066 93.895864 93.878105 93.858767 93.837825 93.815251 93.791017 93.765091 93.737438 93.708021 93.676801 93.643734 93.608775 93.571874 93.532980 93.492036 93.448982 93.403755 93.356286 93.306502 93.254326 93.199676 93.142463 93.082593 93.019966 92.954474 92.886004 92.814433 92.739631 92.661459 92.579766 92.494394 92.405171 92.311913 92.214424 92.112492 92.005890 91.894372 91.777676 91.655516 91.527586 91.393553 91.253057 91.105708 90.951083 90.788720 90.618119 90.438731 90.249959 90.051145 89.841571 89.620446 89.386899 89.139968 88.878586 88.601573 88.307614 87.995241 87.662815 87.308494 86.930208 86.525614 86.092058 85.626525 85.125570 84.585242 84.000991 83.367556 82.678820 81.927637 81.105614 80.202834 79.207526 78.105615 76.880176 75.510731 73.972343 72.234467 70.259494 68.000915 65.401079 62.388597 58.875582 54.755402 49.902362 44.176238 37.436806 29.576014 20.575451 10.586718 
9.072382 17.768327 25.808240 33.042667 39.433574 45.016763 49.867093 54.073945 57.726703 60.907454 63.688130 66.130119 68.285020 70.195872 71.898454 73.422514 74.792820 76.030060 77.151583 78.171992 79.103642 79.957027 80.741111 81.463579 82.131055 82.749266 83.323190 83.857168 84.355004 84.820038 85.255220 85.663159 86.046171 86.406319 86.745448 87.065207 87.367080 87.652403 87.922381 88.178104 88.420562 88.650654 88.869197 89.076940 89.274564 89.462695 89.641906 89.812724 89.975634 90.131083 90.279482 90.421214 90.556631 90.686059 90.809801 90.928140 91.041337 91.149635 91.253260 91.352424 91.447324 91.538144 91.625056 91.708221 91.787789 91.863904 91.936697 92.006290 92.072799 92.136333 92.196994 92.254877 92.310072 92.362665 92.412732 92.460348 92.505582 92.548498 92.589160 92.627622 92.663937 92.698155 92.730323 92.760483 92.788675 92.814935 92.839298 92.861796 92.882458 92.901308 92.918370 92.933668 92.947218 92.959038 92.969143 92.977545 92.984254 92.989279 92.992626 92.994297 92.994297 92.992625 92.989278 92.984253 92.977544 92.969141 92.959036 92.947215 92.933665 92.918367 92.901304 92.882454 92.861793 92.839295 92.814931 92.788670 92.760478 92.730318 92.698150 92.663932 92.627617 92.589155 92.548494 92.505577 92.460342 92.412726 92.362660 92.310068 92.254872 92.196988 92.136327 92.072793 92.006284 91.936692 91.863900 91.787785 91.708215 91.625049 91.538136 91.447315 91.352415 91.253252 91.149627 91.041330 90.928134 90.809796 90.686053 90.556625 90.421209 90.279477 90.131077 89.975628 89.812718 89.641899 89.462688 89.274557 89.076933 88.869190 88.650647 88.420555 88.178097 87.922374 87.652396 87.367073 87.065200 86.745441 86.406312 86.046165 85.663155 85.255220 84.820041 84.355008 83.857174 83.323199 82.749277 82.131067 81.463591 80.741120 79.957034 79.103647 78.171997 77.151585 76.030062 74.792820 73.422514 71.898456 70.195876 68.285028 66.130130 63.688144 60.907468 57.726717 54.073957 49.867104 45.016776 39.433587 33.042680 25.808249 17.768331 9.072384 
7.934484 15.617236 22.845960 29.492064 35.498642 40.864040 45.622274 49.826412 53.536834 56.813915 59.714048 62.287844 64.579632 66.627673 68.464701 70.118605 71.613090 72.968319 74.201453 75.327141 76.357917 77.304544 78.176292 78.981174 79.726146 80.417260 81.059808 81.658427 82.217199 82.739722 83.229187 83.688424 84.119958 84.526038 84.908685 85.269706 85.610735 85.933243 86.238562 86.527894 86.802337 87.062887 87.310456 87.545870 87.769893 87.983219 88.186490 88.380293 88.565171 88.741622 88.910110 89.071061 89.224873 89.371908 89.512510 89.646994 89.775656 89.898766 90.016582 90.129340 90.237263 90.340558 90.439419 90.534029 90.624558 90.711164 90.793999 90.873198 90.948894 91.021209 91.090259 91.156152 91.218991 91.278868 91.335875 91.390092 91.441601 91.490474 91.536781 91.580584 91.621944 91.660918 91.697557 91.731911 91.764023 91.793937 91.821691 91.847320 91.870858 91.892333 91.911771 91.929199 91.944637 91.958104 91.969616 91.979189 91.986833 91.992558 91.996371 91.998276 91.998276 91.996370 91.992557 91.986832 91.979187 91.969614 91.958101 91.944634 91.929196 91.911769 91.892329 91.870854 91.847317 91.821688 91.793934 91.764020 91.731907 91.697553 91.660913 91.621939 91.580579 91.536775 91.490469 91.441596 91.390087 91.335868 91.278862 91.218984 91.156146 91.090252 91.021201 90.948886 90.873190 90.793991 90.711158 90.624551 90.534021 90.439410 90.340547 90.237251 90.129328 90.016570 89.898756 89.775646 89.646987 89.512504 89.371902 89.224867 89.071056 88.910105 88.741617 88.565165 88.380287 88.186484 87.983214 87.769887 87.545865 87.310450 87.062882 86.802331 86.527888 86.238555 85.933237 85.610729 85.269699 84.908677 84.526031 84.119953 83.688423 83.229188 82.739725 82.217203 81.658434 81.059817 80.417271 79.726157 78.981184 78.176298 77.304548 76.357919 75.327141 74.201452 72.968318 71.613092 70.118606 68.464703 66.627676 64.579639 62.287854 59.714061 56.813929 53.536848 49.826424 45.622283 40.864051 35.498654 29.492076 22.845969 15.617241 7.934488 
7.048324 13.920173 20.466303 26.580991 32.204891 37.318484 41.931545 46.072596 49.780306 53.097325 56.066305 58.727576 61.117989 63.270481 65.214072 66.974112 68.572619 70.028669 71.358766 72.577197 73.696341 74.726939 75.678336 76.558678 77.375091 78.133820 78.840354 79.499535 80.115640 80.692464 81.233379 81.741395 82.219197 82.669193 83.093544 83.494198 83.872913 84.231276 84.570727 84.892573 85.198004 85.488106 85.763867 86.026194 86.275918 86.513799 86.740541 86.956787 87.163132 87.360126 87.548275 87.728051 87.899889 88.064193 88.221338 88.371673 88.515524 88.653192 88.784960 88.911090 89.031828 89.147404 89.258035 89.363920 89.465249 89.562198 89.654934 89.743608 89.828368 89.909349 89.986681 90.060483 90.130869 90.197942 90.261804 90.322546 90.380256 90.435016 90.486903 90.535988 90.582337 90.626014 90.667076 90.705578 90.741571 90.775100 90.806208 90.834937 90.861321 90.885393 90.907184 90.926721 90.944027 90.959124 90.972030 90.982762 90.991332 90.997750 91.002024 91.004160 91.004160 91.002024 90.997749 90.991330 90.982760 90.972028 90.959121 90.944024 90.926718 90.907180 90.885389 90.861317 90.834933 90.806205 90.775096 90.741567 90.705574 90.667072 90.626009 90.582332 90.535982 90.486898 90.435011 90.380250 90.322540 90.261797 90.197935 90.130862 90.060477 89.986674 89.909342 89.828360 89.743599 89.654925 89.562190 89.465241 89.363911 89.258025 89.147393 89.031816 88.911077 88.784947 88.653180 88.515513 88.371664 88.221330 88.064185 87.899882 87.728045 87.548269 87.360119 87.163126 86.956781 86.740535 86.513794 86.275912 86.026188 85.763861 85.488100 85.197999 84.892567 84.570721 84.231269 83.872906 83.494192 83.093537 82.669188 82.219196 81.741397 81.233383 80.692468 80.115646 79.499543 78.840365 78.133832 77.375103 76.558687 75.678341 74.726940 73.696341 72.577198 71.358766 70.028669 68.572620 66.974113 65.214074 63.270484 61.117995 58.727583 56.066315 53.097339 49.780320 46.072607 41.931553 37.318493 32.204900 26.581000 20.466311 13.920179 7.048327 
