100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 
49.989242 69.743752 79.028793 84.107374 87.233490 89.332248 90.832983 91.957236 92.829708 93.525648 94.093077 94.564057 94.960802 95.299183 95.590842 95.844511 96.066865 96.263095 96.437294 96.592740 96.732081 96.857481 96.970728 97.073310 97.166473 97.251268 97.328591 97.399206 97.463768 97.522844 97.576925 97.626438 97.671754 97.713199 97.751058 97.785582 97.816990 97.845475 97.871207 97.894335 97.914989 97.933283 97.949314 97.963168 97.974916 97.984617 97.992321 97.998066 98.001880 98.003782 98.003782 98.001879 97.998064 97.992319 97.984614 97.974913 97.963164 97.949311 97.933285 97.914997 97.894336 97.871204 97.845478 97.816990 97.785584 97.751061 97.713201 97.671757 97.626439 97.576928 97.522846 97.463771 97.399208 97.328595 97.251271 97.166477 97.073314 96.970733 96.857484 96.732084 96.592743 96.437297 96.263098 96.066869 95.844516 95.590846 95.299187 94.960805 94.564060 94.093079 93.525649 92.829711 91.957240 90.832986 89.332250 87.233494 84.107376 79.028792 69.743751 49.989242 
30.213217 49.956967 62.264039 70.167217 75.494345 79.262518 82.042448 84.166260 85.835946 87.179802 88.282601 89.202349 89.979967 90.645089 91.219678 91.720339 92.159855 92.548217 92.893342 93.201584 93.478100 93.727116 93.952125 94.156042 94.341314 94.510010 94.663891 94.804463 94.933021 95.050683 95.158419 95.257073 95.347380 95.429985 95.505453 95.574280 95.636902 95.693703 95.745019 95.791145 95.832340 95.868829 95.900807 95.928442 95.951877 95.971231 95.986601 95.998062 96.005672 96.009468 96.009467 96.005670 95.998059 95.986596 95.971225 95.951870 95.928434 95.900805 95.868839 95.832350 95.791141 95.745019 95.693706 95.636902 95.574284 95.505455 95.429989 95.347383 95.257077 95.158424 95.050688 94.933026 94.804469 94.663897 94.510016 94.341320 94.156049 93.952132 93.727123 93.478107 93.201591 92.893349 92.548224 92.159863 91.720346 91.219684 90.645095 89.979973 89.202355 88.282607 87.179808 85.835953 84.166265 82.042452 79.262522 75.494348 70.167218 62.264040 49.956970 30.213219 
20.906661 37.606867 49.903181 58.803106 65.314152 70.181032 73.908028 76.829408 79.168019 81.075017 82.655175 83.982773 85.111628 86.081527 86.922437 87.657312 88.304002 88.876578 89.386273 89.842156 90.251621 90.620756 90.954613 91.257418 91.532730 91.783567 92.012500 92.221735 92.413171 92.588449 92.748996 92.896053 93.030707 93.153907 93.266488 93.369184 93.462637 93.547416 93.624020 93.692885 93.754395 93.808884 93.856642 93.897917 93.932921 93.961830 93.984789 94.001910 94.013278 94.018948 94.018947 94.013275 94.001905 93.984781 93.961820 93.932909 93.897909 93.856647 93.808899 93.754401 93.692883 93.624021 93.547419 93.462639 93.369187 93.266492 93.153912 93.030712 92.896059 92.749002 92.588456 92.413178 92.221743 92.012509 91.783576 91.532740 91.257428 90.954623 90.620766 90.251631 89.842166 89.386283 88.876588 88.304012 87.657323 86.922448 86.081536 85.111637 83.982782 82.655183 81.075024 79.168027 76.829416 73.908035 70.181038 65.314157 58.803109 49.903182 37.606869 20.906663 
15.806561 29.660656 40.938705 49.827876 56.778129 62.239430 66.579227 70.075329 72.931703 75.297067 77.280309 78.961941 80.402245 81.646955 82.731236 83.682473 84.522261 85.267818 85.933015 86.529143 87.065472 87.549676 87.988155 88.386288 88.748623 89.079027 89.380808 89.656806 89.909477 90.140947 90.353062 90.547439 90.725489 90.888450 91.037411 91.173328 91.297046 91.409305 91.510759 91.601981 91.683473 91.755673 91.818960 91.873663 91.920058 91.958379 91.988813 92.011511 92.026582 92.034098 92.034097 92.026577 92.011503 91.988802 91.958365 91.920046 91.873661 91.818970 91.755683 91.683477 91.601980 91.510760 91.409309 91.297048 91.173334 91.037415 90.888456 90.725495 90.547446 90.353071 90.140955 89.909488 89.656817 89.380819 89.079039 88.748635 88.386300 87.988167 87.549688 87.065486 86.529158 85.933029 85.267832 84.522275 83.682486 82.731247 81.646966 80.402257 78.961953 77.280320 75.297079 72.931714 70.075337 66.579234 62.239437 56.778134 49.827879 40.938709 29.660660 15.806563 
12.658928 24.290496 34.363111 42.791559 49.731056 55.419332 60.094118 63.960973 67.186401 69.901245 72.207052 74.182438 75.888456 77.372811 78.673072 79.819083 80.834755 81.739418 82.548829 83.275933 83.931450 84.524318 85.062041 85.550956 85.996447 86.403112 86.774898 87.115208 87.426987 87.712797 87.974867 88.215151 88.435358 88.636993 88.821376 88.989674 89.142914 89.282000 89.407731 89.520806 89.621841 89.711372 89.789863 89.857716 89.915272 89.962814 90.000575 90.028738 90.047439 90.056766 90.056764 90.047433 90.028728 90.000560 89.962799 89.915265 89.857720 89.789870 89.711380 89.621847 89.520804 89.407733 89.282004 89.142916 88.989680 88.821381 88.637000 88.435365 88.215161 87.974877 87.712808 87.426999 87.115221 86.774911 86.403126 85.996461 85.550971 85.062056 84.524334 83.931466 83.275949 82.548845 81.739434 80.834771 79.819098 78.673088 77.372825 75.888470 74.182452 72.207066 69.901258 67.186414 63.960984 60.094128 55.419341 49.731063 42.791565 34.363116 24.290500 12.658930 
10.538655 20.479288 29.431681 37.244195 43.935205 49.612725 54.416944 58.488045 61.951684 64.914458 67.464214 69.672304 71.596330 73.282761 74.769163 76.086032 77.258257 78.306271 79.246948 80.094308 80.860076 81.554107 82.184737 82.759049 83.283096 83.762075 84.200464 84.602139 84.970468 85.308387 85.618461 85.902940 86.163802 86.402786 86.621427 86.821078 87.002935 87.168052 87.317358 87.451673 87.571715 87.678110 87.771404 87.852067 87.920497 87.977028 88.021934 88.055428 88.077669 88.088762 88.088759 88.077661 88.055414 88.021918 87.977018 87.920497 87.852070 87.771409 87.678120 87.571718 87.451670 87.317361 87.168054 87.002939 86.821084 86.621433 86.402794 86.163810 85.902950 85.618472 85.308399 84.970482 84.602154 84.200480 83.762092 83.283113 82.759066 82.184754 81.554126 80.860095 80.094328 79.246967 78.306290 77.258276 76.086049 74.769180 73.282778 71.596347 69.672320 67.464231 64.914474 61.951698 58.488057 54.416955 49.612735 43.935213 37.244202 29.431688 20.479294 10.538657 
9.016402 17.656326 25.640134 32.818332 39.152840 44.679420 49.472885 53.622576 57.217833 60.340693 63.063046 65.446231 67.541800 69.392740 71.034784 72.497623 73.805972 74.980463 76.038383 76.994279 77.860440 78.647298 79.363748 80.017405 80.614815 81.161630 81.662745 82.122417 82.544360 82.931820 83.287648 83.614347 83.914123 84.188924 84.440469 84.670278 84.879696 85.069913 85.241977 85.396813 85.535233 85.657949 85.765577 85.858650 85.937621 86.002869 86.054704 86.093369 86.119045 86.131852 86.131849 86.119036 86.093355 86.054692 86.002866 85.937621 85.858650 85.765584 85.657958 85.535236 85.396811 85.241979 85.069917 84.879700 84.670284 84.440474 84.188932 83.914132 83.614358 83.287660 82.931835 82.544375 82.122434 81.662762 81.161648 80.614834 80.017425 79.363768 78.647319 77.860461 76.994301 76.038405 74.980484 73.805992 72.497643 71.034804 69.392760 67.541820 65.446250 63.063065 60.340710 57.217849 53.622591 49.472898 44.679432 39.152850 32.818341 25.640142 17.656330 9.016404 
7.870629 15.489474 22.654198 29.236161 35.178405 40.479230 45.172601 49.311543 52.956378 56.167432 59.001046 61.507777 63.731899 65.711617 67.479611 69.063705 70.487544 71.771224 72.931845 73.983984 74.940106 75.810899 76.605555 77.332009 77.997129 78.606883 79.166468 79.680425 80.152734 80.586888 80.985965 81.352676 81.689420 81.998317 82.281245 82.539868 82.775660 82.989927 83.183824 83.358368 83.514457 83.652875 83.774305 83.879335 83.968467 84.042122 84.100642 84.144299 84.173291 84.187752 84.187748 84.173281 84.144288 84.100639 84.042121 83.968465 83.879337 83.774312 83.652883 83.514460 83.358365 83.183826 82.989930 82.775664 82.539874 82.281251 81.998327 81.689430 81.352689 80.985978 80.586904 80.152750 79.680444 79.166487 78.606904 77.997150 77.332030 76.605577 75.810921 74.940129 73.984008 72.931869 71.771248 70.487567 69.063727 67.479633 65.711639 63.731920 61.507798 59.001066 56.167452 52.956396 49.311559 45.172616 40.479243 35.178416 29.236171 22.654207 15.489479 7.870631 
6.976637 13.776746 20.251028 26.293707 31.845387 36.886495 41.426747 45.494614 49.128706 52.371614 55.265930 57.851930 60.166402 62.242218 64.108337 65.790040 67.309276 68.685047 69.933788 71.069707 72.105102 73.050634 73.915563 74.707946 75.434811 76.102307 76.715820 77.280083 77.799263 78.277034 78.716646 79.120973 79.492564 79.833679 80.146327 80.432289 80.693149 80.930312 81.145022 81.338379 81.511351 81.664789 81.799431 81.915917 82.014791 82.096508 82.161443 82.209890 82.242067 82.258117 82.258113 82.242061 82.209889 82.161444 82.096506 82.014790 81.915920 81.799437 81.664798 81.511353 81.338376 81.145025 80.930314 80.693153 80.432295 80.146334 79.833689 79.492575 79.120987 78.716661 78.277051 77.799280 77.280102 76.715840 76.102328 75.434834 74.707969 73.915588 73.050660 72.105128 71.069732 69.933813 68.685072 67.309300 65.790064 64.108362 62.242243 60.166426 57.851953 55.265952 52.371634 49.128725 45.494632 41.426764 36.886509 31.845401 26.293719 20.251037 13.776750 6.976639 
