10, 0.000000, 0.000000
100, 0.000000, 0.000000
1000, 3.072000, 0.003070
10000, 2.457600, 0.000246
100000, 2.273280, 0.000023
1000000, 2.515968, 0.000003
10000000, 2.537267, 0.000000
100000000, 2.550241, 0.000000
