5.000000, 0.000250, 0.532925, 0.623950, 0.114889
4.990000, 0.014850, 0.535075, 0.622650, 0.118142
4.980000, -0.025550, 0.539425, 0.628250, 0.116247
4.970000, -0.025600, 0.534300, 0.624700, 0.115936
4.960000, -0.009800, 0.542150, 0.630800, 0.116324
4.950000, -0.014100, 0.539700, 0.628000, 0.117427
4.940000, -0.018550, 0.536375, 0.626650, 0.116344
4.930000, 0.000100, 0.544750, 0.631000, 0.118936
4.920000, 0.001200, 0.532150, 0.620800, 0.119315
4.910000, 0.015250, 0.538025, 0.628150, 0.116866
4.900000, 0.017700, 0.538850, 0.628300, 0.117624
4.890000, 0.020100, 0.543500, 0.632400, 0.117440
4.880000, 0.008650, 0.550725, 0.637150, 0.118660
4.870000, -0.023650, 0.547225, 0.635750, 0.117492
4.860000, 0.015950, 0.539625, 0.626650, 0.120934
4.850000, 0.002800, 0.534700, 0.623200, 0.120678
4.840000, 0.028450, 0.549225, 0.636950, 0.118611
4.830000, -0.010900, 0.553950, 0.639400, 0.120180
4.820000, -0.014600, 0.553250, 0.641200, 0.117936
4.810000, -0.010800, 0.540550, 0.628100, 0.121447
4.800000, 0.003300, 0.547750, 0.636500, 0.118848
4.790000, 0.000750, 0.541675, 0.627550, 0.123471
4.780000, -0.014000, 0.546700, 0.631700, 0.123561
4.770000, -0.001050, 0.545475, 0.633150, 0.121255
4.760000, -0.004750, 0.553025, 0.638850, 0.121761
4.750000, 0.007000, 0.549400, 0.637400, 0.120523
4.740000, -0.011500, 0.552900, 0.639200, 0.121792
4.730000, -0.011500, 0.549200, 0.635800, 0.122586
4.720000, -0.017750, 0.557775, 0.642650, 0.122692
4.710000, -0.003100, 0.544600, 0.632400, 0.122862
4.700000, 0.000000, 0.565150, 0.647700, 0.123944
4.690000, -0.012500, 0.559400, 0.643200, 0.124259
4.680000, 0.013650, 0.560325, 0.645750, 0.122506
4.670000, -0.002550, 0.568375, 0.650450, 0.124445
4.660000, 0.016050, 0.551075, 0.637150, 0.124562
4.650000, 0.015550, 0.557725, 0.644450, 0.122503
4.640000, 0.002850, 0.562725, 0.647850, 0.123289
4.630000, 0.011050, 0.564275, 0.648350, 0.124335
4.620000, 0.002050, 0.561275, 0.649250, 0.120995
4.610000, 0.008450, 0.567675, 0.650850, 0.125006
4.600000, -0.016950, 0.559475, 0.642650, 0.127370
4.590000, 0.012450, 0.565375, 0.650650, 0.123773
4.580000, 0.013950, 0.565375, 0.651450, 0.123134
4.570000, 0.026400, 0.561200, 0.646700, 0.125146
4.560000, 0.005200, 0.573850, 0.655600, 0.126350
4.550000, -0.009950, 0.571375, 0.654350, 0.125891
4.540000, 0.012250, 0.558075, 0.643950, 0.126347
4.530000, 0.011750, 0.570125, 0.649750, 0.130640
4.520000, -0.006100, 0.570500, 0.652600, 0.127976
4.510000, -0.006450, 0.574525, 0.656650, 0.127127
4.500000, 0.005150, 0.582725, 0.662750, 0.127544
4.490000, 0.006150, 0.568025, 0.650450, 0.129122
4.480000, -0.002300, 0.572650, 0.658000, 0.124720
4.470000, 0.002100, 0.577800, 0.658700, 0.128782
4.460000, -0.019350, 0.570375, 0.651850, 0.130463
4.450000, 0.004400, 0.560500, 0.647700, 0.126728
4.440000, 0.016700, 0.580200, 0.659400, 0.130983
4.430000, -0.009600, 0.581200, 0.663300, 0.127524
4.420000, 0.026850, 0.588475, 0.668450, 0.128190
4.410000, -0.018550, 0.572525, 0.655650, 0.129386
4.400000, -0.009300, 0.568900, 0.651700, 0.131079
4.390000, -0.010300, 0.585600, 0.666200, 0.129182
4.380000, 0.025500, 0.578000, 0.660800, 0.129081
4.370000, 0.010200, 0.585000, 0.665200, 0.130443
4.360000, -0.001050, 0.575525, 0.656550, 0.132539
4.350000, -0.003850, 0.591825, 0.672850, 0.127906
4.340000, 0.021350, 0.594625, 0.674650, 0.128546
4.330000, -0.000250, 0.579325, 0.659550, 0.133320
4.320000, 0.006150, 0.598975, 0.677450, 0.129663
4.310000, 0.007900, 0.590000, 0.673000, 0.127212
4.300000, -0.008600, 0.579850, 0.661600, 0.132219
4.290000, 0.020000, 0.590150, 0.668700, 0.133324
4.280000, 0.022950, 0.588725, 0.667550, 0.133740
4.270000, -0.021700, 0.585750, 0.667400, 0.131454
4.260000, 0.010600, 0.595250, 0.675700, 0.130216
4.250000, -0.023650, 0.601325, 0.679150, 0.131840
4.240000, -0.019850, 0.593875, 0.673050, 0.132904
4.230000, 0.013450, 0.594425, 0.673750, 0.132847
4.220000, -0.009150, 0.591475, 0.669250, 0.136094
4.210000, 0.018950, 0.603325, 0.680950, 0.132667
4.200000, -0.019750, 0.598775, 0.676350, 0.134596
4.190000, 0.012550, 0.606975, 0.685150, 0.131307
4.180000, 0.004100, 0.602200, 0.678200, 0.136119
4.170000, 0.014300, 0.605500, 0.682900, 0.133475
4.160000, 0.016300, 0.603450, 0.681000, 0.134316
4.150000, -0.016450, 0.603775, 0.681950, 0.133705
4.140000, -0.006650, 0.600825, 0.680050, 0.133678
4.130000, 0.019350, 0.615325, 0.691250, 0.133170
4.120000, -0.005550, 0.611525, 0.686650, 0.135958
4.110000, 0.001250, 0.608725, 0.683350, 0.137964
4.100000, 0.017150, 0.618375, 0.691450, 0.136851
4.090000, 0.002200, 0.616950, 0.693100, 0.133557
4.080000, -0.015800, 0.606350, 0.681900, 0.138591
4.070000, 0.001000, 0.612300, 0.689900, 0.133993
4.060000, -0.030100, 0.607000, 0.683300, 0.138031
4.050000, -0.003950, 0.613775, 0.689450, 0.136725
4.040000, 0.005300, 0.615600, 0.691300, 0.136341
4.030000, -0.003300, 0.621700, 0.695900, 0.136400
4.020000, -0.006550, 0.602825, 0.679050, 0.141011
4.010000, 0.017850, 0.609225, 0.685150, 0.139446
4.000000, 0.019150, 0.624775, 0.698950, 0.136244
3.990000, 0.024800, 0.633100, 0.704100, 0.137687
3.980000, -0.027950, 0.615675, 0.689250, 0.141316
3.970000, 0.018850, 0.617925, 0.691750, 0.140460
3.960000, -0.019950, 0.625125, 0.698350, 0.138820
3.950000, 0.000250, 0.627325, 0.699450, 0.139843
3.940000, 0.002300, 0.625650, 0.699800, 0.138000
3.930000, -0.001400, 0.618200, 0.691500, 0.142522
3.920000, -0.026050, 0.631525, 0.703450, 0.139473
3.910000, 0.022500, 0.628950, 0.701300, 0.140285
3.900000, -0.038850, 0.630625, 0.702850, 0.140130
3.890000, 0.012150, 0.623475, 0.697850, 0.140340
3.880000, -0.041200, 0.627250, 0.700900, 0.140195
3.870000, 0.006200, 0.639700, 0.709600, 0.140742
3.860000, 0.030500, 0.640200, 0.710300, 0.140595
3.850000, 0.005750, 0.639675, 0.709650, 0.141373
3.840000, -0.029300, 0.639650, 0.710100, 0.141050
3.830000, 0.030450, 0.636575, 0.706850, 0.143016
3.820000, -0.014000, 0.636850, 0.706700, 0.143901
3.810000, 0.013300, 0.637800, 0.710900, 0.139025
3.800000, -0.012650, 0.641275, 0.711550, 0.142075
3.790000, 0.015400, 0.633800, 0.704900, 0.144502
3.780000, -0.014450, 0.651875, 0.721050, 0.139642
3.770000, 0.007700, 0.642350, 0.712600, 0.142760
3.760000, -0.040300, 0.648700, 0.719900, 0.138770
3.750000, 0.013100, 0.648650, 0.719000, 0.140468
3.740000, -0.024350, 0.647925, 0.717850, 0.141836
3.730000, -0.028550, 0.649675, 0.716650, 0.145939
3.720000, 0.006800, 0.651500, 0.719900, 0.143273
3.710000, 0.006800, 0.658950, 0.724400, 0.144684
3.700000, 0.008200, 0.659900, 0.725900, 0.143750
3.690000, 0.025750, 0.657275, 0.722850, 0.146084
3.680000, -0.020900, 0.654350, 0.722100, 0.144480
3.670000, 0.024500, 0.661650, 0.726000, 0.146675
3.660000, -0.007350, 0.666325, 0.732450, 0.141904
3.650000, 0.028550, 0.659275, 0.725950, 0.144955
3.640000, -0.018350, 0.666375, 0.730950, 0.145151
3.630000, -0.019800, 0.672550, 0.737700, 0.141431
3.620000, -0.011000, 0.652300, 0.720100, 0.147797
3.610000, -0.013750, 0.659775, 0.725350, 0.148080
