5.000000, -0.006013, 0.177242, 0.344213, 0.188032
4.990000, 0.013738, 0.175367, 0.343012, 0.185041
4.980000, 0.000113, 0.176848, 0.344613, 0.186637
4.970000, -0.008112, 0.179467, 0.347463, 0.189093
4.960000, -0.014575, 0.183294, 0.352900, 0.189533
4.950000, -0.008275, 0.174556, 0.341200, 0.187923
4.940000, -0.017563, 0.179592, 0.347062, 0.191546
4.930000, -0.003475, 0.177775, 0.346550, 0.187191
4.920000, -0.014875, 0.179456, 0.347150, 0.191685
4.910000, -0.019238, 0.169470, 0.336738, 0.182739
4.900000, 0.004938, 0.183348, 0.352288, 0.193443
4.890000, 0.006387, 0.184655, 0.352587, 0.197421
4.880000, 0.001388, 0.184064, 0.351713, 0.197909
4.870000, -0.008287, 0.180305, 0.348463, 0.193441
4.860000, 0.001800, 0.186156, 0.353425, 0.201636
4.850000, -0.010450, 0.183991, 0.353050, 0.195782
4.840000, -0.006838, 0.183105, 0.351112, 0.197768
4.830000, -0.005475, 0.184097, 0.352050, 0.199280
4.820000, 0.017975, 0.181353, 0.348500, 0.198841
4.810000, -0.004213, 0.184911, 0.352838, 0.200970
4.800000, -0.028713, 0.189239, 0.358038, 0.203494
4.790000, 0.002650, 0.183041, 0.350050, 0.202106
4.780000, -0.010313, 0.182133, 0.350988, 0.197291
4.770000, 0.005838, 0.192786, 0.361888, 0.207374
4.760000, -0.010125, 0.188659, 0.357500, 0.204548
4.750000, -0.006250, 0.194406, 0.362700, 0.211722
4.740000, -0.008850, 0.187053, 0.355550, 0.204683
4.730000, -0.007600, 0.190409, 0.358900, 0.208373
4.720000, 0.001838, 0.187420, 0.356088, 0.205498
4.710000, -0.014163, 0.197902, 0.367563, 0.213331
4.700000, 0.007913, 0.188698, 0.356813, 0.208964
4.690000, 0.004900, 0.196697, 0.366950, 0.211666
4.680000, 0.002713, 0.187067, 0.355338, 0.207872
4.670000, 0.006425, 0.189059, 0.357000, 0.211085
4.660000, 0.000213, 0.193798, 0.363513, 0.211698
4.650000, -0.000087, 0.194420, 0.363712, 0.213793
4.640000, -0.015675, 0.191469, 0.359550, 0.214457
